Source,RA_ICRS,DE_ICRS,pmRA,pmDE,Gmag,BPmRP,RUWE,epsi,sepsi,uvista_matchdistarcsec,uvista_Ymag,uvista_Jmag,uvista_Hmag,uvista_Ksmag,ukidss_matchdistarcsec,ukidss_Ymag,ukidss_Jmag,ukidss_Hmag,ukidss_Ksmag,FromPS1_Hmag,MUSEIOT_Jmag
3836232078318355712,149.96403445564,1.99871265113,,,20.7729,1.59942,,0.0,0.0,0.13288224463306378,18.93,18.51,17.903,17.641,0.0343644127971655,18.96299934387207,18.395999908447266,17.77199935913086,17.527000427246094,17.785011,18.804771
3836232112676439552,149.97143981775,2.01978967869,-1.047,-5.662,17.5281,1.73314,0.995,0.0,0.0,0.17350951988932273,15.875,15.506,14.901,14.694,0.10697035799230672,15.925000190734863,15.510000228881836,14.878000259399414,14.670000076293945,14.872023,15.425303
3836232147036176256,149.94593041277,2.01590526259,,,20.2873,1.44619,,0.0,9.411368e-16,0.19152245939613208,18.374,17.951,17.387,17.132,0.1467263626883057,18.402999877929688,18.22100067138672,17.243999481201172,17.00200080871582,17.273993,18.478235
3836232185690928128,149.9678725136,2.01933913942,,,15.3831,0.810143,,7.403,5290.05,0.10566099669792448,14.492,14.321,14.01,13.924,0.08503191917371691,14.560999870300293,14.369000434875488,13.994999885559082,13.913999557495117,14.021639,14.288518
3836232185690927872,149.96411435684,2.03245331723,-52.954,1.668,15.9864,2.28816,1.012,0.0,1.502134e-15,0.3954354867750826,13.802,13.52,12.836,12.629,0.43784065656538346,13.925999641418457,13.440999984741211,12.869999885559082,12.593000411987305,12.866873,13.365939
3836232215755655040,149.99368075313,2.02199957403,0.693,-1.849,17.5085,1.46968,1.049,0.261,1.0995374,0.12779933693351228,16.098,15.765,15.186,15.032,0.08133884479697659,16.163999557495117,15.932999610900879,15.159000396728516,15.024999618530273,15.132973,15.674722
3836232220050666112,149.98297001975,2.02714082607,-7.821,-1.937,17.7731,1.63412,0.991,0.0,0.0,0.18944643295409008,16.222,15.859,15.256,15.074,0.08939397909079777,16.285999298095703,15.82699966430664,15.232000350952148,15.055999755859375,15.196798,15.769655
3836232254410072064,149.99847286367,2.03957128588,-4.648,1.292,19.9773,2.00496,1.054,1.334,1.117314,0.14159041311114146,18.1,17.672,17.065,16.794,0.06856356687651553,18.07200050354004,17.68400001525879,17.02899932861328,16.72100067138672,16.979935,17.612665
3836232288770175360,149.98115107325,2.03068830257,-16.38,-3.692,19.9565,2.01673,1.023,1.027,0.65123206,0.2031129772374307,17.94,17.503,16.925,16.652,0.17005734235540296,17.93899917602539,17.413999557495117,16.908000946044922,16.562000274658203,16.852942,17.580887
3836232284475136000,149.96950531828,2.03135462505,-2.833,0.962,18.836,2.38951,0.986,0.721,1.3548294,0.10922530229252288,16.639,16.201,15.642,15.378,0.03408144282222646,16.695999145507812,16.548999786376953,15.628999710083008,15.331999778747559,15.62807,16.128193
3836232284476797312,149.97067514087,2.03638243959,,,20.6496,1.17841,,0.0,0.0,0.1341113870675645,18.802,18.375,17.77,17.502,0.06283714297247874,18.804000854492188,18.201000213623047,17.722999572753906,17.549999237060547,17.675104,19.130688
3836232284476803072,149.97423323706,2.04185696896,,,20.9659,1.65026,,4.007,3.1166556,0.283637789314313,18.614,18.167,17.651,17.361,0.06536895568422071,18.834999084472656,18.16900062561035,17.799999237060547,17.3799991607666,17.601862,18.946117
3836232323129880832,149.97708434645,2.04141000487,-5.853,-9.44,16.6082,1.5278,1.027,0.0,0.0,0.1743601844814574,15.14,14.797,14.206,14.046,0.06569856950327688,15.847000122070312,14.989999771118164,14.305000305175781,14.015999794006348,14.180444,14.713787
3836232529288312960,149.93613461763,2.01255885568,2.551,1.501,17.7235,1.29379,1.001,0.0,0.0,0.10448178020606243,16.474,16.168,15.627,15.482,0.05731764131331457,16.493999481201172,16.358999252319336,15.565999984741211,15.414999961853027,15.575425,16.077667
3836232524993297792,149.93860081127,2.01331197063,-11.926,-3.463,20.0385,1.71692,1.021,0.559,0.19543995,0.0724774398628133,17.677,17.214,16.666,16.372,0.09570977684838503,17.704999923706055,17.371000289916992,16.621999740600586,16.36199951171875,16.664532,17.951832
3836232524996672896,149.92397660348,2.01714113343,,,20.3909,0.504837,,0.0,0.0,0.11853240690184573,19.674,19.475,19.106,18.96,0.1971169078721385,19.964000701904297,,,,19.086752,19.670313
3836232593712778496,149.92230800142,2.02528122165,-5.022,-2.372,19.1169,1.99643,1.061,0.0,0.0,0.116948921771636,17.388,16.999,16.359,16.137,0.04600206028549353,17.3700008392334,16.87700080871582,16.290000915527344,16.121000289916992,16.30072,16.760239
3836232765511470592,149.90599193683,2.0257858464,-15.849,-12.098,19.0876,2.80213,1.086,0.841,1.5560238,0.21932833341323957,16.56,16.065,15.542,15.23,0.14744510929411234,16.60099983215332,15.958000183105469,15.491999626159668,15.156000137329102,15.515229,16.047098
3836232902950421376,149.94150427028,2.01783598178,-11.465,0.392,18.0977,1.51249,1.012,0.168,0.22101556,0.179825730603805,16.662,16.32,15.718,15.549,0.06838719279431428,16.69499969482422,16.503999710083008,15.680999755859375,15.515999794006348,15.652256,16.219189
3836232902952035968,149.93966844369,2.01979228916,,,20.9601,1.22135,,0.0,0.0,0.11879449722619703,19.483,19.074,18.457,18.237,0.059169663168743954,19.4060001373291,19.183000564575195,18.29599952697754,18.06100082397461,18.28964,19.393616
3836232937310163456,149.95583981478,2.02804954338,-0.742,0.121,19.1838,0.635145,1.048,0.493,0.48233,0.10754292902016686,18.312,18.024,17.566,16.958,0.04775412507067757,18.167999267578125,17.95599937438965,17.31999969482422,16.843000411987305,17.6265,18.301125
3836232941605172096,149.96326374393,2.03342252772,-52.996,1.618,14.0404,1.56476,1.026,0.036,0.5611458,0.40387095474273976,12.636,12.681,11.954,11.837,0.4364260267214433,12.553999900817871,12.175999641418457,11.567000389099121,11.406999588012695,11.55314,12.107808
3836232937310165760,149.94838804652,2.03252004262,-2.127,-9.933,16.2525,0.773348,1.042,0.047,0.13893667,0.14460596369100503,15.433,15.268,14.973,14.886,0.09166268400275251,15.48799991607666,15.324999809265137,14.937999725341797,14.847999572753906,14.953471,15.201924
3836232971669903488,149.92915605457,2.03148741888,2.997,-11.965,19.6688,1.96449,1.005,0.642,0.4270671,0.11841211444559464,17.926,17.522,17.007,16.757,0.12969123215882444,17.92099952697754,17.365999221801758,16.985000610351562,16.702999114990234,16.58933,17.342138
3836233006029646720,149.94805728336,2.04205284765,-10.413,13.987,19.1468,2.2932,0.872,0.0,0.0,0.17868177472498167,17.192,16.774,16.226,15.96,0.130157352462795,17.23200035095215,16.732999801635742,16.201000213623047,15.934000015258789,16.06096,16.52194
3836233006029648256,149.93979157735,2.04576052953,-4.186,-2.233,20.2769,1.49504,0.96,0.0,0.0,0.33246742599535317,18.729,18.365,17.737,17.484,0.1100394219861199,18.881999969482422,18.423999786376953,17.81599998474121,17.679000854492188,17.712408,18.416574
3836233109108863744,149.9570156845,2.04766164117,-4.318,2.363,19.7279,2.07103,1.095,0.661,0.44208205,0.12046760038643772,17.834,17.422,16.811,16.553,0.0820529940207088,17.82200050354004,17.363000869750977,16.76099967956543,16.481000900268555,16.703154,17.30203
3836233109108865536,149.95806169121,2.0523692717,-67.837,10.898,17.2052,2.15041,0.995,0.115,0.27636382,,,,,,,,,,,14.202198,14.707009
3836233212188333568,149.93785818755,2.05026094592,,,20.5444,0.919172,,0.0,0.0,0.13475875810292617,19.776,19.524,19.118,18.96,0.11522124193346574,20.77199935913086,,,,19.09596,19.321138
3836233212188081408,149.92939106969,2.05489137631,-5.095,1.422,16.5193,0.608768,1.051,0.14,0.90793025,0.12728857277615976,15.883,15.773,15.552,15.48,0.09303924634609816,15.95199966430664,15.737000465393066,15.491000175476074,15.463000297546387,15.512011,15.669139
3836233280909106560,149.91299290416,2.06309881361,,,20.8164,1.67894,,0.79,0.06651966,0.14791080066985757,19.172,18.794,18.265,17.99,0.09515797673550411,19.35300064086914,,18.149999618530273,18.22599983215332,17.850788,18.767723
3836233315267297664,149.93575096733,2.05903903102,-15.113,-5.722,16.9302,1.92815,1.035,0.11,0.36869895,0.20719966825166605,15.125,14.743,14.147,13.918,0.18435942287057158,15.175999641418457,14.718000411987305,14.102999687194824,13.892999649047852,14.096134,14.637938
3836233452706236672,150.03263134762,2.0235960874,,,21.2328,1.60022,,18.514,16.132208,0.10463395938298786,17.436,16.933,16.281,15.639,0.14257124700508203,18.082000732421875,17.510000228881836,16.722000122070312,16.15999984741211,16.65416,19.263855
3836233521425716864,150.0133761385,2.02955758899,,,20.1034,1.44263,,17.297,105.530304,0.1788983995440125,14.412,13.961,13.305,12.9,0.09508094168596888,15.84000015258789,15.51099967956543,14.54800033569336,14.170999526977539,14.109492,18.298092
3836233521427452160,150.0143315601,2.03068587591,,,20.7717,1.76632,,0.0,0.0,,,,,,0.09406003966278492,18.729000091552734,,17.54199981689453,17.239999771118164,,18.63609
3836233560080458624,150.03870868001,2.04250341494,-10.14,4.927,17.3211,1.0293,1.003,0.0,0.0,0.16746149163448534,16.305,16.064,15.631,15.525,0.14589020813833503,16.35700035095215,16.023000717163086,15.574000358581543,15.480999946594238,15.6043625,15.9704685
3836233590145645056,150.04964033745,2.04042207663,,,20.8643,2.04448,,4.504,1.8819656,0.1523254225194506,18.681,18.22,17.652,17.382,0.15174566307450554,18.697999954223633,18.152000427246094,17.58099937438965,17.284000396728516,17.559412,18.462925
3836233590145199360,150.0481264993,2.04243357145,-6.626,0.418,17.9239,1.27406,0.972,0.0,1.5459372e-15,0.1653026814604661,16.687,16.381,15.847,15.711,0.15579291948841492,16.735000610351562,16.367000579833984,15.805999755859375,15.687000274658203,15.789747,16.299568
3836233590146990336,150.05121474294,2.04717688325,,,20.9115,2.09889,,5.672,6.055008,0.3170910705140848,18.417,17.9,17.407,17.105,0.40725508426454465,18.35700035095215,17.79800033569336,17.32900047302246,16.906999588012695,17.315964,18.460094
3836233624504942464,150.06225161232,2.05794458353,-0.501,-1.796,20.0583,0.636612,0.971,0.117,0.0066657,0.1389758059508689,19.446,19.257,18.984,18.87,0.10982429289196405,19.7810001373291,,,,18.914356,19.17382
3836233663159673344,150.04434889402,2.05276067702,21.27,-5.806,16.1748,1.30063,1.028,0.066,0.27156112,0.07706457240071118,14.886,14.588,14.052,13.925,0.20987230759913034,14.954999923706055,14.569000244140625,14.01099967956543,13.899999618530273,14.034523,14.521537
3836233658864678528,150.03674992332,2.05061895281,-9.297,-5.495,19.3027,2.42585,0.971,0.0,0.0,0.1757467656464988,17.308,16.902,16.366,16.123,0.17234788844675825,17.304000854492188,16.886999130249023,16.32200050354004,16.05699920654297,16.235931,16.564116
3836233697519119744,150.05691993883,2.06152223741,-3.086,-2.659,20.033,2.26366,1.057,1.14,0.65264636,0.14073230575831958,18.013,17.609,17.088,16.848,0.15525133439634428,18.100000381469727,17.62700080871582,16.993999481201172,16.761999130249023,16.918205,17.433987
3836234041116793216,150.09167407619,2.07086092857,-17.134,7.83,15.1039,1.70789,1.399,0.224,7.744878,0.2450470837193187,13.425,13.143,12.498,12.304,0.2559247338505654,13.468000411987305,13.086000442504883,12.454000473022461,12.258000373840332,12.423309,13.026239
3836234041116984832,150.07767473844,2.06926057756,,,21.0595,1.76579,,16.348,16.277845,0.11927713350708623,17.091,16.562,15.872,15.168,0.14377031448877797,17.816999435424805,17.176000595092773,16.368999481201172,15.692000389099121,16.18649,18.92441
3836234071181961216,150.06494750521,2.07280841273,-3.282,-7.395,20.711,2.07645,1.124,3.55,2.0767286,0.18429316475167554,17.888,17.308,16.809,16.457,0.165695252914742,17.863000869750977,17.347999572753906,16.698999404907227,16.309999465942383,,18.280151
3836234109836270464,150.07638439054,2.07478422123,-6.259,-1.555,17.0199,1.40541,1.007,0.0,0.0,0.185492229113851,15.639,15.307,14.757,14.598,0.17718831719622086,15.713000297546387,15.305999755859375,14.711999893188477,14.5649995803833,14.725848,15.254022
3836234242980246400,150.08753345548,2.09715122742,-9.468,-11.336,18.257,0.944239,1.086,0.083,0.043853126,0.22576785506396557,17.33,17.103,16.745,16.61,0.255372850262836,17.357999801635742,17.062999725341797,16.6560001373291,16.486000061035156,16.636019,17.004515
3836234277339979648,150.0443354796,2.0831418534,-12.556,-2.031,15.6483,1.55642,1.038,0.062,0.41146675,0.15901592623986627,14.142,13.821,13.225,13.059,0.16445783673383166,14.208999633789062,13.8149995803833,13.196000099182129,13.026000022888184,13.176132,13.7242985
3836234552217881728,149.98509204067,2.06876152846,-3.87,-9.308,15.332,0.826117,0.911,0.0,0.0,0.22048088912247615,14.439,14.27,13.951,13.868,0.08809766550531335,14.503999710083008,14.227999687194824,13.928999900817871,13.883999824523926,13.963317,14.218405
3836234620937357568,149.97779485544,2.06720646761,-14.073,-2.771,19.4032,1.90953,0.903,0.0,1.5192043e-15,0.1624233719905762,17.494,17.095,16.52,16.282,0.08306687648541901,17.562999725341797,17.05699920654297,16.447999954223633,16.26300048828125,16.409931,17.128674
3836234659592087296,149.98234913581,2.08218276475,-40.91,-69.627,15.4725,1.45786,1.006,0.042,0.2224749,,,,,,,,,,,13.101314,13.651144
3836234693951825408,150.0015761023,2.07628264578,-3.533,1.865,18.3696,1.54748,1.074,0.086,0.041120037,0.1614783627960244,16.869,16.517,15.894,15.709,0.019552451656051996,16.924999237060547,16.46500015258789,15.843000411987305,15.67300033569336,15.847601,16.45482
3836234693951661312,150.00988092522,2.08641754045,,,20.6669,1.93654,,0.0,0.0,0.26318964822764684,18.457,17.998,17.483,17.203,0.20194258025004377,18.4060001373291,17.898000717163086,17.367000579833984,17.073999404907227,17.33342,18.36667
3836234724016583808,150.01809960004,2.09738299298,-3.63,-3.413,18.5164,1.10382,0.886,0.0,0.0,0.11203733242743594,17.377,17.12,16.66,16.504,0.052093802090260016,17.445999145507812,17.15399932861328,16.606000900268555,16.506999969482422,16.665283,17.081066
3836234758376564480,150.00059579161,2.08734642147,,,20.847,1.32526,,0.0,0.0,0.11485854735759614,20.154,19.948,19.621,19.49,0.24799102879979026,20.81399917602539,,,,,19.167051
3836234792736060416,150.01632178305,2.09738363218,-11.452,-3.795,15.5395,0.926039,1.078,0.132,2.1161473,0.19687962911976334,14.573,14.368,14.011,13.909,0.11154067042512994,14.633999824523926,14.35099983215332,13.980999946594238,13.904999732971191,14.006332,14.308221
3836234827097435648,149.97018309633,2.08275083551,-21.993,18.749,18.4943,2.33584,1.106,0.531,1.3565131,0.2578673836354934,15.726,15.415,14.9,14.691,0.2328779758408555,16.191999435424805,15.595000267028809,15.140000343322754,14.920999526977539,,15.832471
3836234865750518272,149.97044897543,2.08352221506,-22.077,18.903,13.9834,1.08551,1.058,0.006,0.015159526,0.25092814182405065,12.922,12.968,12.31,12.252,0.2301731773577472,12.925000190734863,12.545000076293945,12.102999687194824,12.027999877929688,12.17633,12.5687685
3836234895815273472,149.95453431176,2.09092903033,-5.537,-1.803,19.7068,2.07104,1.036,0.784,0.6141342,0.12985307879833893,17.694,17.258,16.622,16.349,0.057645434539676445,17.68400001525879,17.18199920654297,16.52199935913086,16.30299949645996,16.594389,17.280922
3836236235845062144,149.90498942012,2.06992342868,3.344,-3.958,20.0829,1.80171,1.001,0.0,0.0,0.2702321703498854,18.071,17.644,17.082,16.769,0.09219841891720273,18.10700035095215,17.601999282836914,17.18199920654297,16.815000534057617,17.085415,17.912546
3836236308859203328,149.90531845957,2.07907250755,-4.88,-11.925,20.0493,1.5794,1.037,1.07,0.6212793,0.15439576957146786,18.568,18.187,17.578,17.347,0.12882916332488775,18.6299991607666,18.191999435424805,17.399999618530273,17.343000411987305,17.429623,18.101665
3836236338924280832,149.90954379982,2.08057405307,,,20.7075,0.689293,,2.431,1.0465162,0.09946342992225884,19.193,18.78,18.176,17.72,0.07906132811812885,19.208999633789062,18.680999755859375,17.89900016784668,17.6560001373291,18.629118,19.75855
3836236373284020736,149.9330781034,2.08587716214,-15.977,-3.57,18.7701,2.24926,0.962,0.0,0.0,0.2452285989110053,16.718,16.305,15.737,15.474,0.1491156725570713,16.790000915527344,16.277999877929688,15.663999557495117,15.446999549865723,15.682686,16.18375
3836236442003501056,149.91653368936,2.09478731014,-1.579,0.16,19.9926,2.27494,0.923,0.0,0.0,0.10554543097535402,17.661,17.195,16.614,16.31,0.05680953201548775,17.722999572753906,17.19099998474121,16.586000442504883,16.27400016784668,16.631437,17.383694
3836237850752775936,149.93666439533,2.09905939048,-3.77,-4.68,20.1535,0.809242,1.048,1.322,0.81109005,0.13017922192538142,19.213,18.907,18.414,18.27,0.04544636491150027,19.145999908447266,18.88800048828125,18.309999465942383,,18.428009,19.059992
