index_x,MatchRA,MatchDec,SourceRA,SourceDec,D,DSigma,AbsCorr,XImage,YImage,ImageName,Instrument,Mode,Detector,Aperture,ExposureTime,StartTime,StopTime,StartMJD,StopMJD,WaveLength,Filter,TargetName,FluxAper2,MagAper2,MagAuto,PropID,CI,KronRadius,Flags,HTMID,X,Y,Z,CatID,MatchID,MemID,SourceID,ImageID,Det,neighbour_x,level_0,index_y,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_sigma5d_max,neighbour_y,d2dself
10078,150.115130674066,2.21005405476914,150.115133483526,2.21005378109683,10.1544414576058,17.5193828411668,Y,683.02197265625,1309.46594238281,hst_12440_09_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/14/2011 5:41:56 PM,12/14/2011 6:09:44 PM,55909.7374631111,55909.7567679654,15369.176,F160W,COSMOS-V09,1555.5,17.9666996002197,17.8651008605957,12440,1.13044772575151,0.454999983310699,0,15559761011534,-0.866383433239843,0.497888169820055,0.0385631555138015,380757806,99098345,9,6000277821319,1021849,Y,1.0,507,507,3836259703545933952,150.115125581883,2.21006996984188,1.17804372346961,-5.33916960105139,8.21310496161768,19.0403,20.0223,18.1131,0.790168,1.64565,1.09396,0.719721,0.0,99.0
10079,150.115130674066,2.21005405476914,150.115133849659,2.21005369998826,11.494806981322,17.5193828411668,Y,637.237976074219,1263.32397460938,hst_12440_53_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 8:12:08 PM,1/31/2012 8:39:56 PM,55957.841769354,55957.8610741668,15369.176,F160W,COSMOS-V53,1722.98999023438,17.8556003570557,17.7605991363525,12440,1.00805972939107,0.454999983310699,0,15559761011534,-0.866383433239843,0.497888169820055,0.0385631555138015,416353256,99098345,13,6000328112992,1022160,Y,1.0,507,507,3836259703545933952,150.115125581883,2.21006996984188,1.17804372346961,-5.33916960105139,8.21310496161768,19.0403,20.0223,18.1131,0.790168,1.64565,1.09396,0.719721,0.0,99.0
10080,150.099086791331,2.20039445080055,150.099084615765,2.2003939723083,8.01359212770907,13.3707765568482,Y,1278.64904785156,876.802001953125,hst_12440_53_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 8:12:08 PM,1/31/2012 8:39:56 PM,55957.841769354,55957.8610741668,15369.176,F160W,COSMOS-V53,645.072998046875,18.9223003387451,18.8316993713379,12440,1.00253731457155,0.454999983310699,0,15559761022454,-0.866249605050262,0.498133987652141,0.0383946884775297,391511731,56286421,14,6000328113114,1022160,Y,1.0,191,191,3836259600466717952,150.099088549178,2.20039745449931,-0.22816456078848,-1.1767909249354,-3.78881513733725,18.6849,18.9558,18.2266,0.158242,0.109713,1.00995,0.519357,0.0,99.0
10081,150.099086791331,2.20039445080055,150.099083864262,2.20039322854617,11.412061975297,13.3707765568482,Y,1324.45397949219,922.913024902344,hst_12440_09_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/14/2011 5:41:56 PM,12/14/2011 6:09:44 PM,55909.7374631111,55909.7567679654,15369.176,F160W,COSMOS-V09,587.5419921875,19.0237007141113,18.9221000671387,12440,1.13910445526465,0.454999983310699,0,15559761022454,-0.866249605050262,0.498133987652141,0.0383946884775297,373719887,56286421,17,6000277821438,1021849,Y,1.0,191,191,3836259600466717952,150.099088549178,2.20039745449931,-0.22816456078848,-1.1767909249354,-3.78881513733725,18.6849,18.9558,18.2266,0.158242,0.109713,1.00995,0.519357,0.0,99.0
10142,150.140832136534,2.26110745290274,150.140831697895,2.26110800784763,2.5457592623728,10.3509508173206,Y,1141.84899902344,496.057006835938,hst_12440_16_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 12:11:14 AM,12/13/2011 12:39:02 AM,55908.0078105163,55908.027115324,15369.176,F160W,COSMOS-V16,2849.75,17.3092994689941,17.2043991088867,12440,0.918656676562864,0.454999983310699,0,15559761176988,-0.866576542055251,0.497482176520097,0.0394535271845511,352238415,8317745,2,6000186044685,1021871,Y,1.0,528,528,3836264376470357120,150.140867046861,2.26103355638472,1.98088389330485,31.0464091698592,-74.8375506119749,18.233,19.056,17.3682,0.0,0.0,0.918492,0.406267,0.0,99.0
10143,150.140832136534,2.26110745290274,150.140831513202,2.26110668957299,3.54670244796301,10.3509508173206,Y,1095.65502929688,449.735992431641,hst_12440_60_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 1:52:23 PM,1/30/2012 2:20:11 PM,55956.5780541017,55956.5973589444,15369.176,F160W,COSMOS-V60,2852.580078125,17.3082008361816,17.2012996673584,12440,1.01507466230819,0.454999983310699,0,15559761176988,-0.866576542055251,0.497482176520097,0.0394535271845511,437015030,8317745,4,6000446544570,1021975,Y,1.0,528,528,3836264376470357120,150.140867046861,2.26103355638472,1.98088389330485,31.0464091698592,-74.8375506119749,18.233,19.056,17.3682,0.0,0.0,0.918492,0.406267,0.0,99.0
10156,150.137585196341,2.22865347097427,150.137584116273,2.22865105690514,9.51960883821993,15.4458381211732,Y,1225.4990234375,490.720001220703,hst_12440_56_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 8:15:30 PM,1/30/2012 8:43:18 PM,55956.8441075091,55956.8634122754,15369.176,F160W,COSMOS-V56,670.017028808594,18.8810997009277,18.7910003662109,12440,1.0882089387125,0.454999983310699,0,15559761213236,-0.866567589814675,0.497542331924202,0.0388875330634051,365381060,5629282,10,6000242511677,1022563,Y,1.0,213,213,3836261215374528384,150.137575559944,2.2286577062311,-1.00077424085372,-12.212182943984,-0.252095986066308,20.4261,21.3613,19.3139,1.63903,0.883475,1.08199,2.49503,0.0,99.0
10157,150.137585196341,2.22865347097427,150.137583378437,2.22865036641183,12.9490380387537,15.4458381211732,Y,1271.47094726563,536.841979980469,hst_12440_12_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 4:09:12 PM,12/13/2011 4:37:00 PM,55908.6730649862,55908.6923697637,15369.176,F160W,COSMOS-V12,595.348999023438,19.0093994140625,18.9094009399414,12440,1.18388062092795,0.454999983310699,0,15559761213236,-0.866567589814675,0.497542331924202,0.0388875330634051,436571466,5629282,12,6000432817529,1021841,Y,1.0,213,213,3836261215374528384,150.137575559944,2.2286577062311,-1.00077424085372,-12.212182943984,-0.252095986066308,20.4261,21.3613,19.3139,1.63903,0.883475,1.08199,2.49503,0.0,99.0
10160,150.144769579093,2.24490984347313,150.144777909937,2.2448896425867,78.6558635085188,84.1558757383803,Y,938.057006835938,1140.30102539063,hst_12440_56_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 8:15:30 PM,1/30/2012 8:43:18 PM,55956.8441075091,55956.8634122754,15369.176,F160W,COSMOS-V56,48516.80078125,14.2315998077393,14.1042003631592,12440,0.983731337447665,0.454999983310699,0,15559761220424,-0.866620366361071,0.497428155534949,0.0391710441059712,379062063,88782845,9,6000242511751,1022563,Y,1.0,520,520,3836261322749049984,150.144770693516,2.24488818503124,0.592848917954467,-6.69554458946072,-7.87122506015296,14.4656,14.8795,13.8803,0.0796778,1.80976,1.14316,0.0765586,0.0,99.0
10161,150.144769579093,2.24490984347313,150.144777882253,2.24489003825498,77.3022649668212,84.1558757383803,Y,984.026977539063,1186.47900390625,hst_12440_12_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 4:09:12 PM,12/13/2011 4:37:00 PM,55908.6730649862,55908.6923697637,15369.176,F160W,COSMOS-V12,48544.6015625,14.2309999465942,14.1044998168945,12440,0.966567156919792,0.454999983310699,0,15559761220424,-0.866620366361071,0.497428155534949,0.0391710441059712,450266394,88782845,7,6000432817384,1021841,Y,1.0,520,520,3836261322749049984,150.144770693516,2.24488818503124,0.592848917954467,-6.69554458946072,-7.87122506015296,14.4656,14.8795,13.8803,0.0796778,1.80976,1.14316,0.0765586,0.0,99.0
10164,150.133308237707,2.24122204731023,150.133304191938,2.24122056081396,15.506304921987,8.63834812434778,Y,1396.63403320313,993.474975585938,hst_12440_56_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 8:15:30 PM,1/30/2012 8:43:18 PM,55956.8441075091,55956.8634122754,15369.176,F160W,COSMOS-V56,930.435974121094,18.5245990753174,18.4011001586914,12440,1.37119399967478,0.454999983310699,1,15559761233530,-0.866523028981429,0.497602757201455,0.0391067292377961,382335140,474234,17,6000242511773,1022563,Y,1.0,519,519,3836261284093902464,150.133276801067,2.2411987080439,1.05898913783028,-29.9099409840185,-27.6032600754663,19.5624,20.4842,18.5818,0.0,0.0,0.999651,1.05048,0.0,99.0
10165,150.133308237707,2.24122204731023,150.133306203766,2.24122215676842,7.32719153610969,8.63834812434778,Y,1442.51403808594,1039.68505859375,hst_12440_12_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 4:09:12 PM,12/13/2011 4:37:00 PM,55908.6730649862,55908.6923697637,15369.176,F160W,COSMOS-V12,1141.97998046875,18.3022003173828,18.2112998962402,12440,1.05970146051094,0.454999983310699,0,15559761233530,-0.866523028981429,0.497602757201455,0.0391067292377961,435728600,474234,10,6000432817649,1021841,Y,1.0,519,519,3836261284093902464,150.133276801067,2.2411987080439,1.05898913783028,-29.9099409840185,-27.6032600754663,19.5624,20.4842,18.5818,0.0,0.0,0.999651,1.05048,0.0,99.0
10251,150.103982111982,2.2279017433744,150.103981437658,2.22790209122754,2.7298990185814,33.2171913446272,Y,1082.57495117188,637.536010742188,hst_12440_57_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 6:39:08 PM,1/30/2012 7:06:56 PM,55956.7771860207,55956.7964907871,15369.176,F160W,COSMOS-V57,7109.14990234375,16.3167991638184,16.1870994567871,12440,1.15970150748296,0.454999983310699,0,15559761523080,-0.866276082195472,0.498050729013398,0.0388744228626219,361712093,85759592,2,6000162143822,1022162,Y,1.0,227,227,3836262731498324864,150.103979234434,2.22791267857869,0.896372176133807,-3.88630882441562,2.43525740336312,16.7782,17.315,16.0872,0.0,0.0,0.997969,0.184405,0.0,99.0
10252,150.103982111982,2.2279017433744,150.103980456737,2.22790234603771,6.33732760743096,33.2171913446272,Y,1128.36901855469,684.18701171875,hst_12440_13_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 1:09:38 PM,12/13/2011 2:35:35 PM,55908.5483660996,55908.6080527548,15369.176,F160W,COSMOS-V13,5832.35009765625,16.5317001342773,16.3745002746582,12440,1.34626867166206,0.454999983310699,1,15559761523080,-0.866276082195472,0.498050729013398,0.0388744228626219,396351381,85759592,4,6000334376354,1021805,Y,1.0,227,227,3836262731498324864,150.103979234434,2.22791267857869,0.896372176133807,-3.88630882441562,2.43525740336312,16.7782,17.315,16.0872,0.0,0.0,0.997969,0.184405,0.0,99.0
10256,150.11568393208,2.24501414694566,150.115668752057,2.24502479677939,66.7213587593931,160.625343265708,Y,661.335998535156,1369.18395996094,hst_12440_13_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 1:09:38 PM,12/13/2011 2:35:35 PM,55908.5483660996,55908.6080527548,15369.176,F160W,COSMOS-V13,43731.0,14.3444004058838,14.2164001464844,12440,0.971940293240903,0.454999983310699,0,15559761540103,-0.866367678300613,0.49786798732066,0.039172863147829,385075376,17120181,3,6000334376209,1021805,Y,1.0,241,241,3836264243326812544,150.115636000649,2.24503823869424,1.9632757699004,-27.8381891900934,7.39543731571003,14.5927,15.0257,13.9947,0.0,0.0,1.02475,0.0625007,0.0,99.0
10257,150.11568393208,2.24501414694566,150.115666769417,2.24502432194162,71.7868818039448,160.625343265708,Y,615.651977539063,1322.51403808594,hst_12440_57_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 6:39:08 PM,1/30/2012 7:06:56 PM,55956.7771860207,55956.7964907871,15369.176,F160W,COSMOS-V57,41981.3984375,14.3886995315552,14.2547998428345,12440,1.02865669264722,0.454999983310699,0,15559761540103,-0.866367678300613,0.49786798732066,0.039172863147829,353319294,17120181,5,6000162143657,1022162,Y,1.0,241,241,3836264243326812544,150.115636000649,2.24503823869424,1.9632757699004,-27.8381891900934,7.39543731571003,14.5927,15.0257,13.9947,0.0,0.0,1.02475,0.0625007,0.0,99.0
10282,150.184451668328,2.26017736483308,150.184451355654,2.26017605327931,4.85371150087861,6.04452959359193,Y,836.460998535156,230.473007202148,hst_12440_59_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/30/2012 3:28:10 PM,1/30/2012 3:55:58 PM,55956.6445703795,55956.6638752338,15369.176,F160W,COSMOS-V59,95.1850967407227,20.9999008178711,20.9655990600586,12440,1.01477610531138,0.454999983310699,0,15559762953772,-0.866955581847887,0.496822622215298,0.0394373067191988,378378086,84624065,15,6000244125619,1021973,Y,1.0,524,524,3836261765130318848,150.18445053666,2.26018213932821,,,,20.6688,20.5161,20.0811,0.0,0.0,,3.04047,0.0,99.0
10283,150.184451668328,2.26017736483308,150.184452280335,2.26017669235225,3.27223972532291,6.04452959359193,Y,883.138977050781,277.912994384766,hst_12440_15_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 1:47:02 AM,12/13/2011 2:14:50 AM,55908.0743383076,55908.0936430739,15369.176,F160W,COSMOS-V15,94.6937026977539,21.005500793457,20.9747009277344,12440,0.969701471613414,0.454999983310699,0,15559762953772,-0.866955581847887,0.496822622215298,0.0394373067191988,396165228,84624065,9,6000332441051,1021959,Y,1.0,524,524,3836261765130318848,150.18445053666,2.26018213932821,,,,20.6688,20.5161,20.0811,0.0,0.0,,3.04047,0.0,99.0
10290,150.19357565508,2.24395387193241,150.193577905007,2.24395100066558,13.1282006452595,61.9712095811979,Y,476.026000976563,922.47802734375,hst_12440_55_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 2:38:36 AM,1/31/2012 3:06:24 AM,55957.1101489794,55957.1294537918,15369.176,F160W,COSMOS-V55,860.945983886719,18.6089000701904,18.5049991607666,12440,1.13701491213557,0.454999983310699,0,15559762986943,-0.867044341471354,0.496690089567375,0.0391543720547853,437631413,12062699,14,6000451016275,1022395,Y,1.0,516,516,3836261112295210880,150.193568471394,2.24396606186102,0.395810029668029,-5.95567120332306,3.74269334798444,18.9459,19.4036,18.3086,0.0,0.0,0.974732,0.71892,0.0,99.0
10291,150.19357565508,2.24395387193241,150.193577818266,2.24395108019228,12.7106070238653,61.9712095811979,Y,521.401000976563,968.668029785156,hst_12440_11_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 5:45:00 PM,12/13/2011 6:12:48 PM,55908.7395927776,55908.7588975905,15369.176,F160W,COSMOS-V11,949.221984863281,18.5028991699219,18.4115009307861,12440,1.01074629755162,0.454999983310699,0,15559762986943,-0.867044341471354,0.496690089567375,0.0391543720547853,352698826,12062699,12,6000174550633,1021869,Y,1.0,516,516,3836261112295210880,150.193568471394,2.24396606186102,0.395810029668029,-5.95567120332306,3.74269334798444,18.9459,19.4036,18.3086,0.0,0.0,0.974732,0.71892,0.0,99.0
10331,150.196810074996,2.1940120888306,150.196809237087,2.19401254205122,3.42751868147816,22.3531087251177,Y,282.369995117188,201.406005859375,hst_12440_51_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 11:23:44 PM,1/31/2012 11:51:32 PM,55957.9748248956,55957.9941297085,15369.176,F160W,COSMOS-V51,1313.07995605469,18.1506004333496,18.0373001098633,12440,1.19970147289447,0.454999983310699,0,15559763187561,-0.867101664384992,0.496657917148141,0.0382833771447513,442244146,40058342,4,6000447563048,1022266,Y,1.0,194,194,3836259944064100992,150.196794937744,2.19402127304945,0.0633158586700585,-8.00313675938172,1.39571807667082,19.3945,20.5684,18.4403,0.983623,1.57514,1.03614,0.951937,0.0,99.0
10332,150.196810074996,2.1940120888306,150.196809460558,2.19401204491735,2.21600433655677,22.3531087251177,Y,328.782989501953,236.044998168945,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,1197.5400390625,18.2506008148193,18.136100769043,12440,1.249104471349,0.454999983310699,0,15559763187561,-0.867101664384992,0.496657917148141,0.0382833771447513,442244148,40058342,2,6000455754006,1021802,Y,1.0,194,194,3836259944064100992,150.196794937744,2.19402127304945,0.0633158586700585,-8.00313675938172,1.39571807667082,19.3945,20.5684,18.4403,0.983623,1.57514,1.03614,0.951937,0.0,99.0
10345,150.183073792908,2.20626743994347,150.183074385897,2.2062672435105,2.24733475764715,10.7775809255037,Y,877.906982421875,726.111999511719,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,1005.71997070313,18.4400997161865,18.3271007537842,12440,1.05597012078584,0.454999983310699,0,15559763322397,-0.86697544455607,0.496861701707575,0.0384971156926853,435670613,120180,4,6000455753849,1021802,Y,1.0,198,198,3836260218942008832,150.183047186255,2.20628248885487,0.218310899042745,-19.9074062430481,5.15313816481479,19.9237,20.9065,18.9808,1.42719,1.64194,1.05054,1.6965,0.0,99.0
10346,150.183073792908,2.20626743994347,150.183073147518,2.2062679676965,2.99997853420421,10.7775809255037,Y,831.482971191406,691.5419921875,hst_12440_51_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 11:23:44 PM,1/31/2012 11:51:32 PM,55957.9748248956,55957.9941297085,15369.176,F160W,COSMOS-V51,1058.47998046875,18.3845996856689,18.2751007080078,12440,1.04104476188546,0.454999983310699,0,15559763322397,-0.86697544455607,0.496861701707575,0.0384971156926853,435670615,120180,6,6000447562890,1022266,Y,1.0,198,198,3836260218942008832,150.183047186255,2.20628248885487,0.218310899042745,-19.9074062430481,5.15313816481479,19.9237,20.9065,18.9808,1.42719,1.64194,1.05054,1.6965,0.0,99.0
10351,150.183187845147,2.20702908338198,150.183187160092,2.20703035090198,5.18601377452493,10.9111793880123,Y,826.927001953125,722.039001464844,hst_12440_51_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 11:23:44 PM,1/31/2012 11:51:32 PM,55957.9748248956,55957.9941297085,15369.176,F160W,COSMOS-V51,1164.43005371094,18.2810001373291,18.1595001220703,12440,0.988955195270367,0.454999983310699,0,15559763324427,-0.866975989520443,0.496859721416147,0.03851039902092,436994568,8195706,8,6000447562891,1022266,Y,1.0,199,199,3836260223237451904,150.183161228719,2.20704436893687,0.570823125988277,-20.0755842363059,4.43354750262565,19.9774,20.8675,18.8881,0.764579,0.382357,0.992701,1.62855,0.0,99.0
10352,150.183187845147,2.20702908338198,150.18318698018,2.2070290148865,3.12132545113776,10.9111793880123,Y,873.413024902344,756.581970214844,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,1061.59997558594,18.3813991546631,18.2644004821777,12440,1.11925370657622,0.454999983310699,0,15559763324427,-0.866975989520443,0.496859721416147,0.03851039902092,436994570,8195706,4,6000455753850,1021802,Y,1.0,199,199,3836260223237451904,150.183161228719,2.20704436893687,0.570823125988277,-20.0755842363059,4.43354750262565,19.9774,20.8675,18.8881,0.764579,0.382357,0.992701,1.62855,0.0,99.0
10379,150.199977370903,2.2093317133805,150.1999739992,2.20933267574308,12.6142005788196,154.074892139762,Y,155.968994140625,814.231018066406,hst_12440_51_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 11:23:44 PM,1/31/2012 11:51:32 PM,55957.9748248956,55957.9941297085,15369.176,F160W,COSMOS-V51,24585.19921875,14.9695997238159,14.842399597168,12440,0.988507448737301,0.454999983310699,0,15559763416228,-0.867120204635964,0.496604878392646,0.0385505576533544,444665961,54739286,4,6000447562837,1022266,Y,1.0,200,200,3836260253301739520,150.199955682761,2.20934131773743,1.06943479336815,-9.69194322531268,2.11185053371598,15.0068,15.336,14.3539,0.0,0.0,0.855396,0.0808511,1.0,1.8353207952520816
10380,150.199977370903,2.2093317133805,150.199974467905,2.20933253990654,10.8586514872878,154.074892139762,Y,202.436996459961,848.89697265625,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,22157.099609375,15.0825004577637,14.9455995559692,12440,1.11641794887941,0.454999983310699,0,15559763416228,-0.867120204635964,0.496604878392646,0.0385505576533544,444665964,54739286,2,6000455753792,1021802,Y,1.0,200,200,3836260253301739520,150.199955682761,2.20934131773743,1.06943479336815,-9.69194322531268,2.11185053371598,15.0068,15.336,14.3539,0.0,0.0,0.855396,0.0808511,1.0,1.8353207952520816
10381,150.200325965996,2.20970654722541,150.200314864344,2.20971065324524,42.5840368541087,164.386277947077,Y,188.833999633789,864.023986816406,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,10656.099609375,15.8773002624512,15.7185001373291,12440,1.05432832418983,0.454999983310699,0,15559763416896,-0.867123007154292,0.496599477360139,0.0385570948740089,438242073,15747489,4,6000455753785,1021802,Y,0.0,201,201,3836260257597159936,150.200296158501,2.20972099677995,1.07411468052194,-9.8379281608243,2.15426764129791,16.3454,,,0.157355,1.35352,1.06543,0.165755,1.0,1.835320795251447
10394,150.193789295314,2.23648272760842,150.193791583361,2.23648094181288,10.4438808590912,22.5428849456504,Y,512.799987792969,669.861999511719,hst_12440_11_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 5:45:00 PM,12/13/2011 6:12:48 PM,55908.7395927776,55908.7588975905,15369.176,F160W,COSMOS-V11,1070.71997070313,18.3721008300781,18.2689990997314,12440,1.24298503149801,0.454999983310699,0,15559763466963,-0.867050616282587,0.496689390189594,0.0390240756460874,352055098,6834606,7,6000174550742,1021869,Y,1.0,515,515,3836261112295209984,150.193774720052,2.23647393457493,,,,20.4905,21.1925,18.8737,23.3906,75.6582,,11.5988,0.0,99.0
10395,150.193789295314,2.23648272760842,150.193791074254,2.23647955674502,13.0864748835437,22.5428849456504,Y,467.441986083984,623.619995117188,hst_12440_55_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 2:38:36 AM,1/31/2012 3:06:24 AM,55957.1101489794,55957.1294537918,15369.176,F160W,COSMOS-V55,1089.13000488281,18.3535995483398,18.2507991790771,12440,1.30388060612465,0.454999983310699,1,15559763466963,-0.867050616282587,0.496689390189594,0.0390240756460874,436768633,6834606,11,6000451016388,1022395,Y,1.0,515,515,3836261112295209984,150.193774720052,2.23647393457493,,,,20.4905,21.1925,18.8737,23.3906,75.6582,,11.5988,0.0,99.0
10398,150.194766715445,2.22985290430335,150.194766298551,2.22985066768708,8.19028827667862,13.5701460566398,Y,473.7919921875,404.658996582031,hst_12440_11_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/13/2011 5:45:00 PM,12/13/2011 6:12:48 PM,55908.7395927776,55908.7588975905,15369.176,F160W,COSMOS-V11,931.984008789063,18.5228004455566,18.4022006988525,12440,1.24641790318845,0.454999983310699,0,15559763492062,-0.867063001720296,0.496676840078304,0.0389084512810175,353779968,20914692,5,6000174550844,1021869,Y,1.0,513,513,3836260356383952896,150.194756034651,2.22985830844484,0.732431783730826,-3.675147642426,-3.01000613662306,19.4798,20.3375,18.5154,0.0,0.0,0.961341,0.892987,0.0,99.0
10399,150.194766715445,2.22985290430335,150.194766016132,2.22985065702596,8.47228722576236,13.5701460566398,Y,428.419006347656,358.471984863281,hst_12440_55_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 2:38:36 AM,1/31/2012 3:06:24 AM,55957.1101489794,55957.1294537918,15369.176,F160W,COSMOS-V55,1165.60998535156,18.279899597168,18.1851997375488,12440,1.0664179253934,0.454999983310699,0,15559763492062,-0.867063001720296,0.496676840078304,0.0389084512810175,439090107,20914692,7,6000451016483,1022395,Y,1.0,513,513,3836260356383952896,150.194756034651,2.22985830844484,0.732431783730826,-3.675147642426,-3.01000613662306,19.4798,20.3375,18.5154,0.0,0.0,0.961341,0.892987,0.0,99.0
10426,150.175417012683,2.20475789216217,150.175416024562,2.20475549670474,9.32751280295937,17.5581875226056,Y,1137.53100585938,630.9990234375,hst_12440_51_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.873,1/31/2012 11:23:44 PM,1/31/2012 11:51:32 PM,55957.9748248956,55957.9941297085,15369.176,F160W,COSMOS-V51,833.068969726563,18.6445999145508,18.5522994995117,12440,1.04567168363884,0.454999983310699,0,15559763819762,-0.866909917820838,0.496978060692324,0.038470788630747,446579512,66389042,8,6000447562930,1022266,Y,1.0,197,197,3836260184582270336,150.175409960684,2.20472004751659,0.338283718720692,-4.52524876562307,-40.6059612632493,19.9786,20.7864,18.988,0.0328998,0.000825983,0.982494,1.32476,0.0,99.0
10427,150.175417012683,2.20475789216217,150.175416000166,2.20475529371171,10.0385262406476,17.5581875226056,Y,1184.0009765625,665.554016113281,hst_12440_07_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1605.87,12/29/2011 10:10:59 PM,12/29/2011 11:36:40 PM,55924.9243034422,55924.9838050068,15369.176,F160W,COSMOS-V07,822.346984863281,18.6587009429932,18.5655002593994,12440,1.01850744503648,0.454999983310699,0,15559763819762,-0.866909917820838,0.496978060692324,0.038470788630747,446579514,66389042,10,6000455753885,1021802,Y,1.0,197,197,3836260184582270336,150.175409960684,2.20472004751659,0.338283718720692,-4.52524876562307,-40.6059612632493,19.9786,20.7864,18.988,0.0328998,0.000825983,0.982494,1.32476,0.0,99.0
